0.04285714286,NA,NA,NA,NA,NA,NA,NA,NA
0.03174603175,0.05952380952,NA,NA,NA,NA,NA,NA,NA
NA,NA,0.004,0.008666666667,NA,NA,NA,NA,NA
NA,NA,0.002666666667,0.008666666667,0.01533333333,NA,NA,NA,NA
NA,NA,0.002666666667,0.006666666667,0.01,0.01466666667,NA,NA,NA
NA,NA,0.002666666667,0.004666666667,0.009333333333,0.01466666667,0.01666666667,NA,NA
NA,NA,0.002,0.003333333333,0.008,0.01066666667,0.01666666667,0.018,NA
NA,NA,0.002,0.003333333333,0.007333333333,0.009333333333,0.012,0.01733333333,0.02066666667
NA,NA,0.002,0.003333333333,0.007333333333,0.009333333333,0.012,0.01666666667,0.01733333333
NA,NA,0.002,0.003333333333,0.006666666667,0.008666666667,0.01066666667,0.01466666667,0.01733333333
NA,NA,0.001333333333,0.003333333333,0.006,0.008666666667,0.01066666667,0.012,0.016
NA,NA,0.001333333333,0.002666666667,0.004666666667,0.008,0.008666666667,0.01066666667,0.01333333333
NA,NA,0.001333333333,0.002666666667,0.004666666667,0.006,0.007333333333,0.01066666667,0.01333333333
NA,NA,0.001333333333,0.002666666667,0.004666666667,0.006,0.007333333333,0.008666666667,0.012
NA,NA,0.001333333333,0.002666666667,0.004666666667,0.006,0.006666666667,0.008666666667,0.01133333333
NA,NA,0.001333333333,0.002666666667,0.004,0.006,0.006666666667,0.008666666667,0.01066666667
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,0.002666666667,NA,NA,NA,NA,NA
NA,NA,NA,0.001333333333,0.002666666667,NA,NA,NA,NA
NA,NA,NA,0.001333333333,0.002,0.003333333333,NA,NA,NA
NA,NA,NA,0.001333333333,0.002,0.003333333333,0.004,NA,NA
NA,NA,NA,0.001333333333,0.002,0.003333333333,0.004,0.006666666667,NA
NA,NA,NA,0.001333333333,0.001333333333,0.002666666667,0.003333333333,0.005333333333,0.006666666667
NA,NA,NA,max,0.001333333333,0.002,0.002666666667,0.004666666667,0.006
NA,NA,NA,max,0.001333333333,0.002,0.002666666667,0.004666666667,0.006
NA,NA,NA,max,0.001333333333,0.002,0.002666666667,0.003333333333,0.004666666667
NA,NA,NA,max,0.001333333333,0.001333333333,0.002,0.003333333333,0.004666666667
NA,NA,NA,max,0.001333333333,0.001333333333,0.002,0.002666666667,0.004666666667
NA,NA,NA,max,0.001333333333,0.001333333333,0.002,0.002666666667,0.003333333333
NA,NA,NA,max,0.001333333333,0.001333333333,0.002,0.002,0.002666666667
NA,NA,NA,max,0.001333333333,0.001333333333,0.002,0.002,0.002666666667
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,max,NA,NA,NA,NA
NA,NA,NA,NA,max,0.001333333333,NA,NA,NA
NA,NA,NA,NA,max,0.001333333333,0.001333333333,NA,NA
NA,NA,NA,NA,max,0.0006666666667,0.001333333333,0.002,NA
NA,NA,NA,NA,max,max,0.001333333333,0.002,0.003333333333
NA,NA,NA,NA,max,max,0.001333333333,0.002,0.002
NA,NA,NA,NA,max,max,0.001333333333,0.002,0.002
NA,NA,NA,NA,max,max,0.001333333333,0.001333333333,0.002
NA,NA,NA,NA,max,max,0.001333333333,0.001333333333,0.001333333333
NA,NA,NA,NA,max,max,0.001333333333,0.001333333333,0.001333333333
NA,NA,NA,NA,max,max,max,0.001333333333,0.001333333333
NA,NA,NA,NA,max,max,max,0.001333333333,0.001333333333
NA,NA,NA,NA,max,max,max,0.001333333333,0.001333333333
